poll_id,pollster,pollster_original,house_original,publication_period,publication_date,interview_start,interview_end,collection_period_approximate,party,support,source_value,support_status,uncertain_share,sample_size,dataset_source_url,row_source_references_json,sources_index_url,source_row,retrieved_at
swp-3870f621b445a40ebea0,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-28,2023-11-13,2023-11-27,False,FI,,,unreported,,1662,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,193,
swp-3870f621b445a40ebea0,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-28,2023-11-13,2023-11-27,False,other,,,unreported,,1662,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,193,
swp-b224a8eb2784ebcebab5,Novus,Novus,Novus,2023-nov,2023-11-13,2023-10-16,2023-11-12,False,M,17.4,17.4,reported,,2755,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,194,
swp-b224a8eb2784ebcebab5,Novus,Novus,Novus,2023-nov,2023-11-13,2023-10-16,2023-11-12,False,L,2.7,2.7,reported,,2755,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,194,
swp-b224a8eb2784ebcebab5,Novus,Novus,Novus,2023-nov,2023-11-13,2023-10-16,2023-11-12,False,C,4.2,4.2,reported,,2755,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,194,
swp-b224a8eb2784ebcebab5,Novus,Novus,Novus,2023-nov,2023-11-13,2023-10-16,2023-11-12,False,KD,2.8,2.8,reported,,2755,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,194,
swp-b224a8eb2784ebcebab5,Novus,Novus,Novus,2023-nov,2023-11-13,2023-10-16,2023-11-12,False,S,37.8,37.8,reported,,2755,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,194,
swp-b224a8eb2784ebcebab5,Novus,Novus,Novus,2023-nov,2023-11-13,2023-10-16,2023-11-12,False,V,7.7,7.7,reported,,2755,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,194,
swp-b224a8eb2784ebcebab5,Novus,Novus,Novus,2023-nov,2023-11-13,2023-10-16,2023-11-12,False,MP,4.2,4.2,reported,,2755,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,194,
swp-b224a8eb2784ebcebab5,Novus,Novus,Novus,2023-nov,2023-11-13,2023-10-16,2023-11-12,False,SD,22.1,22.1,reported,,2755,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,194,
swp-b224a8eb2784ebcebab5,Novus,Novus,Novus,2023-nov,2023-11-13,2023-10-16,2023-11-12,False,FI,,,unreported,,2755,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,194,
swp-b224a8eb2784ebcebab5,Novus,Novus,Novus,2023-nov,2023-11-13,2023-10-16,2023-11-12,False,other,,,unreported,,2755,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,194,
swp-1d59fae0c20be064832f,Sentio,Sentio,Sentio,2023-nov,2023-11-09,2023-11-03,2023-11-07,False,M,17.2,17.2,reported,,1000,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,195,
swp-1d59fae0c20be064832f,Sentio,Sentio,Sentio,2023-nov,2023-11-09,2023-11-03,2023-11-07,False,L,2.5,2.5,reported,,1000,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,195,
swp-1d59fae0c20be064832f,Sentio,Sentio,Sentio,2023-nov,2023-11-09,2023-11-03,2023-11-07,False,C,3.4,3.4,reported,,1000,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,195,
swp-1d59fae0c20be064832f,Sentio,Sentio,Sentio,2023-nov,2023-11-09,2023-11-03,2023-11-07,False,KD,4.3,4.3,reported,,1000,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,195,
swp-1d59fae0c20be064832f,Sentio,Sentio,Sentio,2023-nov,2023-11-09,2023-11-03,2023-11-07,False,S,36.0,36.0,reported,,1000,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,195,
swp-1d59fae0c20be064832f,Sentio,Sentio,Sentio,2023-nov,2023-11-09,2023-11-03,2023-11-07,False,V,8.9,8.9,reported,,1000,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,195,
swp-1d59fae0c20be064832f,Sentio,Sentio,Sentio,2023-nov,2023-11-09,2023-11-03,2023-11-07,False,MP,3.9,3.9,reported,,1000,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,195,
swp-1d59fae0c20be064832f,Sentio,Sentio,Sentio,2023-nov,2023-11-09,2023-11-03,2023-11-07,False,SD,22.3,22.3,reported,,1000,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,195,
swp-1d59fae0c20be064832f,Sentio,Sentio,Sentio,2023-nov,2023-11-09,2023-11-03,2023-11-07,False,FI,,,unreported,,1000,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,195,
swp-1d59fae0c20be064832f,Sentio,Sentio,Sentio,2023-nov,2023-11-09,2023-11-03,2023-11-07,False,other,,,unreported,,1000,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,195,
swp-c014af0498c56d3a4d55,Demoskop,Demoskop,Demoskop,2023-nov,2023-11-08,2023-10-22,2023-11-05,False,M,18.9,18.9,reported,,2506,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,196,
swp-c014af0498c56d3a4d55,Demoskop,Demoskop,Demoskop,2023-nov,2023-11-08,2023-10-22,2023-11-05,False,L,2.3,2.3,reported,,2506,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,196,
swp-c014af0498c56d3a4d55,Demoskop,Demoskop,Demoskop,2023-nov,2023-11-08,2023-10-22,2023-11-05,False,C,4.7,4.7,reported,,2506,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,196,
swp-c014af0498c56d3a4d55,Demoskop,Demoskop,Demoskop,2023-nov,2023-11-08,2023-10-22,2023-11-05,False,KD,3.2,3.2,reported,,2506,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,196,
swp-c014af0498c56d3a4d55,Demoskop,Demoskop,Demoskop,2023-nov,2023-11-08,2023-10-22,2023-11-05,False,S,36.2,36.2,reported,,2506,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,196,
swp-c014af0498c56d3a4d55,Demoskop,Demoskop,Demoskop,2023-nov,2023-11-08,2023-10-22,2023-11-05,False,V,7.3,7.3,reported,,2506,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,196,
swp-c014af0498c56d3a4d55,Demoskop,Demoskop,Demoskop,2023-nov,2023-11-08,2023-10-22,2023-11-05,False,MP,3.7,3.7,reported,,2506,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,196,
swp-c014af0498c56d3a4d55,Demoskop,Demoskop,Demoskop,2023-nov,2023-11-08,2023-10-22,2023-11-05,False,SD,21.6,21.6,reported,,2506,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,196,
swp-c014af0498c56d3a4d55,Demoskop,Demoskop,Demoskop,2023-nov,2023-11-08,2023-10-22,2023-11-05,False,FI,,,unreported,,2506,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,196,
swp-c014af0498c56d3a4d55,Demoskop,Demoskop,Demoskop,2023-nov,2023-11-08,2023-10-22,2023-11-05,False,other,,,unreported,,2506,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,196,
swp-6a9d5b61962ce080e7aa,Sifo,Sifo,Sifo,2023-nov,2023-11-02,2023-10-16,2023-10-29,False,M,17.4,17.4,reported,,3073,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,197,
swp-6a9d5b61962ce080e7aa,Sifo,Sifo,Sifo,2023-nov,2023-11-02,2023-10-16,2023-10-29,False,L,3.0,3.0,reported,,3073,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,197,
swp-6a9d5b61962ce080e7aa,Sifo,Sifo,Sifo,2023-nov,2023-11-02,2023-10-16,2023-10-29,False,C,3.7,3.7,reported,,3073,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,197,
swp-6a9d5b61962ce080e7aa,Sifo,Sifo,Sifo,2023-nov,2023-11-02,2023-10-16,2023-10-29,False,KD,3.5,3.5,reported,,3073,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,197,
swp-6a9d5b61962ce080e7aa,Sifo,Sifo,Sifo,2023-nov,2023-11-02,2023-10-16,2023-10-29,False,S,37.6,37.6,reported,,3073,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,197,
swp-6a9d5b61962ce080e7aa,Sifo,Sifo,Sifo,2023-nov,2023-11-02,2023-10-16,2023-10-29,False,V,7.3,7.3,reported,,3073,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,197,
swp-6a9d5b61962ce080e7aa,Sifo,Sifo,Sifo,2023-nov,2023-11-02,2023-10-16,2023-10-29,False,MP,4.7,4.7,reported,,3073,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,197,
swp-6a9d5b61962ce080e7aa,Sifo,Sifo,Sifo,2023-nov,2023-11-02,2023-10-16,2023-10-29,False,SD,21.2,21.2,reported,,3073,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,197,
swp-6a9d5b61962ce080e7aa,Sifo,Sifo,Sifo,2023-nov,2023-11-02,2023-10-16,2023-10-29,False,FI,,,unreported,,3073,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,197,
swp-6a9d5b61962ce080e7aa,Sifo,Sifo,Sifo,2023-nov,2023-11-02,2023-10-16,2023-10-29,False,other,,,unreported,,3073,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,197,
swp-b56ea43c43aeb0c034e9,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-01,2023-10-16,2023-10-30,False,M,19.0,19.0,reported,,1643,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,198,
swp-b56ea43c43aeb0c034e9,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-01,2023-10-16,2023-10-30,False,L,2.0,2.0,reported,,1643,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,198,
swp-b56ea43c43aeb0c034e9,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-01,2023-10-16,2023-10-30,False,C,4.0,4.0,reported,,1643,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,198,
swp-b56ea43c43aeb0c034e9,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-01,2023-10-16,2023-10-30,False,KD,3.0,3.0,reported,,1643,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,198,
swp-b56ea43c43aeb0c034e9,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-01,2023-10-16,2023-10-30,False,S,36.0,36.0,reported,,1643,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,198,
swp-b56ea43c43aeb0c034e9,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-01,2023-10-16,2023-10-30,False,V,9.0,9.0,reported,,1643,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,198,
swp-b56ea43c43aeb0c034e9,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-01,2023-10-16,2023-10-30,False,MP,5.0,5.0,reported,,1643,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,198,
swp-b56ea43c43aeb0c034e9,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-01,2023-10-16,2023-10-30,False,SD,21.0,21.0,reported,,1643,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,198,
swp-b56ea43c43aeb0c034e9,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-01,2023-10-16,2023-10-30,False,FI,,,unreported,,1643,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,198,
swp-b56ea43c43aeb0c034e9,Ipsos,Ipsos,Ipsos,2023-nov,2023-11-01,2023-10-16,2023-10-30,False,other,,,unreported,,1643,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,198,
swp-6c92c6cc06d26169dd05,Indikator,Indikator,Indikator,2023-okt,2023-10-27,2023-10-03,2023-10-25,False,M,16.1,16.1,reported,,2315,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,199,
swp-6c92c6cc06d26169dd05,Indikator,Indikator,Indikator,2023-okt,2023-10-27,2023-10-03,2023-10-25,False,L,2.3,2.3,reported,,2315,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,199,
swp-6c92c6cc06d26169dd05,Indikator,Indikator,Indikator,2023-okt,2023-10-27,2023-10-03,2023-10-25,False,C,4.1,4.1,reported,,2315,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,199,
swp-6c92c6cc06d26169dd05,Indikator,Indikator,Indikator,2023-okt,2023-10-27,2023-10-03,2023-10-25,False,KD,2.9,2.9,reported,,2315,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,199,
swp-6c92c6cc06d26169dd05,Indikator,Indikator,Indikator,2023-okt,2023-10-27,2023-10-03,2023-10-25,False,S,37.9,37.9,reported,,2315,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,199,
swp-6c92c6cc06d26169dd05,Indikator,Indikator,Indikator,2023-okt,2023-10-27,2023-10-03,2023-10-25,False,V,8.1,8.1,reported,,2315,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,199,
swp-6c92c6cc06d26169dd05,Indikator,Indikator,Indikator,2023-okt,2023-10-27,2023-10-03,2023-10-25,False,MP,4.8,4.8,reported,,2315,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,199,
swp-6c92c6cc06d26169dd05,Indikator,Indikator,Indikator,2023-okt,2023-10-27,2023-10-03,2023-10-25,False,SD,22.0,22.0,reported,,2315,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,199,
swp-6c92c6cc06d26169dd05,Indikator,Indikator,Indikator,2023-okt,2023-10-27,2023-10-03,2023-10-25,False,FI,,,unreported,,2315,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,199,
swp-6c92c6cc06d26169dd05,Indikator,Indikator,Indikator,2023-okt,2023-10-27,2023-10-03,2023-10-25,False,other,,,unreported,,2315,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,199,
swp-687ece8dd86c7fa8ef0e,Novus,Novus,Novus,2023-okt,2023-10-15,2023-09-18,2023-10-15,False,M,18.2,18.2,reported,,2253,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,200,
swp-687ece8dd86c7fa8ef0e,Novus,Novus,Novus,2023-okt,2023-10-15,2023-09-18,2023-10-15,False,L,2.7,2.7,reported,,2253,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,200,
swp-687ece8dd86c7fa8ef0e,Novus,Novus,Novus,2023-okt,2023-10-15,2023-09-18,2023-10-15,False,C,4.8,4.8,reported,,2253,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,200,
swp-687ece8dd86c7fa8ef0e,Novus,Novus,Novus,2023-okt,2023-10-15,2023-09-18,2023-10-15,False,KD,2.6,2.6,reported,,2253,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,200,
swp-687ece8dd86c7fa8ef0e,Novus,Novus,Novus,2023-okt,2023-10-15,2023-09-18,2023-10-15,False,S,37.8,37.8,reported,,2253,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,200,
swp-687ece8dd86c7fa8ef0e,Novus,Novus,Novus,2023-okt,2023-10-15,2023-09-18,2023-10-15,False,V,7.4,7.4,reported,,2253,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,200,
swp-687ece8dd86c7fa8ef0e,Novus,Novus,Novus,2023-okt,2023-10-15,2023-09-18,2023-10-15,False,MP,4.4,4.4,reported,,2253,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,200,
swp-687ece8dd86c7fa8ef0e,Novus,Novus,Novus,2023-okt,2023-10-15,2023-09-18,2023-10-15,False,SD,20.7,20.7,reported,,2253,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,200,
swp-687ece8dd86c7fa8ef0e,Novus,Novus,Novus,2023-okt,2023-10-15,2023-09-18,2023-10-15,False,FI,,,unreported,,2253,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,200,
